pslFOdist,1.41421,253.533,143.506,DZ200500,MERRA2,ACE
wcFOdist,0.634354,97.0073,72.6097,DZ200500,MERRA2,ACE
wcFOmag,0.631632,82.7932,77.5888,DZ200500,MERRA2,ACE
trajMinLen,0.50861,61.1912,64.2472,DZ200500,MERRA2,ACE
maxLat,0.461364,87.7526,43.7772,DZ200500,MERRA2,ACE
pslFOmag,0.456421,61.4166,55.5127,DZ200500,MERRA2,ACE
wcOffset,0.448299,76.4814,47.5894,DZ200500,MERRA2,ACE
minWind,0.156324,25.7498,17.0536,DZ200500,MERRA2,ACE
trajMaxGap,0.140894,20.5556,16.536,DZ200500,MERRA2,ACE
mergeDist,0.120172,24.5751,10.1937,DZ200500,MERRA2,ACE
trajRange,0.102807,15.8372,11.7178,DZ200500,MERRA2,ACE
maxTopo,0.0204278,3.66292,2.07249,DZ200500,MERRA2,ACE
