wcFOmag,1.41421,193.181,94.5198,DZ400500,CFSR,COUNT
trajMinLen,0.753204,104.701,49.4377,DZ400500,CFSR,COUNT
maxLat,0.72122,127.555,27.4233,DZ400500,CFSR,COUNT
pslFOdist,0.39991,58.4821,24.6988,DZ400500,CFSR,COUNT
pslFOmag,0.323337,45.3423,21.02,DZ400500,CFSR,COUNT
wcFOdist,0.25322,29.7703,18.9917,DZ400500,CFSR,COUNT
wcOffset,0.213036,34.8135,10.7387,DZ400500,CFSR,COUNT
minWind,0.105623,16.0813,6.14491,DZ400500,CFSR,COUNT
trajMaxGap,0.0312633,4.80592,1.78962,DZ400500,CFSR,COUNT
maxTopo,0.00920203,1.21166,0.636431,DZ400500,CFSR,COUNT
trajRange,0.0072248,1.07198,0.437303,DZ400500,CFSR,COUNT
mergeDist,0.00577849,0.960363,0.278425,DZ400500,CFSR,COUNT
