wcFOmag,1.41421,0.277792,0.245675,DZ400500,MERRA,HR_TS
pslFOdist,0.914899,0.205751,0.131947,DZ400500,MERRA,HR_TS
wcFOdist,0.843984,0.185967,0.126266,DZ400500,MERRA,HR_TS
pslFOmag,0.520254,0.12003,0.071189,DZ400500,MERRA,HR_TS
wcOffset,0.347757,0.08852,0.034213,DZ400500,MERRA,HR_TS
trajMinLen,0.26362,0.050982,0.046493,DZ400500,MERRA,HR_TS
minWind,0.16582,0.042128,0.016476,DZ400500,MERRA,HR_TS
trajMaxGap,0.0947197,0.02409,0.00936,DZ400500,MERRA,HR_TS
mergeDist,0.0346899,0.008505,0.004007,DZ400500,MERRA,HR_TS
trajRange,0.0249477,0.006385,0.002383,DZ400500,MERRA,HR_TS
maxLat,0.0109162,0.002805,0.001019,DZ400500,MERRA,HR_TS
maxTopo,0.00684701,0.001707,0.000742,DZ400500,MERRA,HR_TS
