pslFOdist,1.4006,1170.91,500.286,T300,MERRA,DAYS
wcFOmag,1.24015,858.826,510.155,T300,MERRA,DAYS
pslFOmag,1.01252,656.649,430.076,T300,MERRA,DAYS
trajMinLen,0.92683,525.109,413.791,T300,MERRA,DAYS
maxLat,0.893118,685.787,343.978,T300,MERRA,DAYS
wcFOdist,0.843663,492.011,373.217,T300,MERRA,DAYS
wcOffset,0.805071,603.261,315.596,T300,MERRA,DAYS
minWind,0.3771,267.192,153.159,T300,MERRA,DAYS
trajMaxGap,0.251457,182.523,100.659,T300,MERRA,DAYS
trajRange,0.204931,146.217,82.8953,T300,MERRA,DAYS
mergeDist,0.187815,148.501,70.6709,T300,MERRA,DAYS
maxTopo,0.0468307,39.8939,16.3909,T300,MERRA,DAYS
