pslFOdist,1.41421,0.361565,0.257782,T400,MERRA,HR_TS
wcFOdist,1.17342,0.281228,0.226487,T400,MERRA,HR_TS
wcFOmag,0.931181,0.200386,0.192896,T400,MERRA,HR_TS
pslFOmag,0.733812,0.161943,0.14984,T400,MERRA,HR_TS
wcOffset,0.572175,0.156884,0.096147,T400,MERRA,HR_TS
trajMinLen,0.29255,0.051633,0.065819,T400,MERRA,HR_TS
minWind,0.249926,0.06879,0.041778,T400,MERRA,HR_TS
trajMaxGap,0.190832,0.053788,0.030811,T400,MERRA,HR_TS
trajRange,0.0392974,0.011217,0.006218,T400,MERRA,HR_TS
mergeDist,0.0354157,0.010211,0.005509,T400,MERRA,HR_TS
maxTopo,0.0138125,0.004128,0.002004,T400,MERRA,HR_TS
maxLat,0.0136668,0.004566,0.001347,T400,MERRA,HR_TS
