pslFOdist,1.24777,647.445,178.639,T500,MERRA,COUNT
trajMinLen,1.24743,482.803,239.372,T500,MERRA,COUNT
wcFOmag,0.823473,289.214,165.594,T500,MERRA,COUNT
wcOffset,0.611352,323.777,84.1788,T500,MERRA,COUNT
maxLat,0.507828,248.809,79.466,T500,MERRA,COUNT
pslFOmag,0.371936,122.722,76.6021,T500,MERRA,COUNT
wcFOdist,0.299206,108.23,59.4013,T500,MERRA,COUNT
mergeDist,0.168587,90.9846,22.2929,T500,MERRA,COUNT
minWind,0.164347,59.5049,32.6136,T500,MERRA,COUNT
maxTopo,0.0557121,28.12,8.35228,T500,MERRA,COUNT
trajMaxGap,0.0515543,17.4486,10.5203,T500,MERRA,COUNT
trajRange,0.0394132,13.9704,7.89491,T500,MERRA,COUNT
